dataPK,dataNro,dataNro,dataCompleta,diaDaSemana,mesEscrito,ano,anoMes,mesAnoEscrito,nroDiaNaSemana,diaDoMes,diaDoAno,mesDoAno,semanaDoAno
3093,20180620,3093,June 20 2018,Wednesday,June,2018,201806,Jun2018,4,20,171,6,25
3094,20180621,3094,June 21 2018,Thursday,June,2018,201806,Jun2018,5,21,172,6,25
3095,20180622,3095,June 22 2018,Friday,June,2018,201806,Jun2018,6,22,173,6,25
3096,20180623,3096,June 23 2018,Saturday,June,2018,201806,Jun2018,7,23,174,6,25
3097,20180624,3097,June 24 2018,Sunday,June,2018,201806,Jun2018,1,24,175,6,26
3098,20180625,3098,June 25 2018,Monday,June,2018,201806,Jun2018,2,25,176,6,26
3099,20180626,3099,June 26 2018,Tuesday,June,2018,201806,Jun2018,3,26,177,6,26
3100,20180627,3100,June 27 2018,Wednesday,June,2018,201806,Jun2018,4,27,178,6,26
3101,20180628,3101,June 28 2018,Thursday,June,2018,201806,Jun2018,5,28,179,6,26
3102,20180629,3102,June 29 2018,Friday,June,2018,201806,Jun2018,6,29,180,6,26
3103,20180630,3103,June 30 2018,Saturday,June,2018,201806,Jun2018,7,30,181,6,26
3104,20180701,3104,July 01 2018,Sunday,July,2018,201807,Jul2018,1,1,182,7,27
3105,20180702,3105,July 02 2018,Monday,July,2018,201807,Jul2018,2,2,183,7,27
3106,20180703,3106,July 03 2018,Tuesday,July,2018,201807,Jul2018,3,3,184,7,27
3107,20180704,3107,July 04 2018,Wednesday,July,2018,201807,Jul2018,4,4,185,7,27
3108,20180705,3108,July 05 2018,Thursday,July,2018,201807,Jul2018,5,5,186,7,27
3109,20180706,3109,July 06 2018,Friday,July,2018,201807,Jul2018,6,6,187,7,27
3110,20180707,3110,July 07 2018,Saturday,July,2018,201807,Jul2018,7,7,188,7,27
3111,20180708,3111,July 08 2018,Sunday,July,2018,201807,Jul2018,1,8,189,7,28
3112,20180709,3112,July 09 2018,Monday,July,2018,201807,Jul2018,2,9,190,7,28
3113,20180710,3113,July 10 2018,Tuesday,July,2018,201807,Jul2018,3,10,191,7,28
3114,20180711,3114,July 11 2018,Wednesday,July,2018,201807,Jul2018,4,11,192,7,28
3115,20180712,3115,July 12 2018,Thursday,July,2018,201807,Jul2018,5,12,193,7,28
3116,20180713,3116,July 13 2018,Friday,July,2018,201807,Jul2018,6,13,194,7,28
3117,20180714,3117,July 14 2018,Saturday,July,2018,201807,Jul2018,7,14,195,7,28
3118,20180715,3118,July 15 2018,Sunday,July,2018,201807,Jul2018,1,15,196,7,29
3119,20180716,3119,July 16 2018,Monday,July,2018,201807,Jul2018,2,16,197,7,29
3120,20180717,3120,July 17 2018,Tuesday,July,2018,201807,Jul2018,3,17,198,7,29
3121,20180718,3121,July 18 2018,Wednesday,July,2018,201807,Jul2018,4,18,199,7,29
3122,20180719,3122,July 19 2018,Thursday,July,2018,201807,Jul2018,5,19,200,7,29
3123,20180720,3123,July 20 2018,Friday,July,2018,201807,Jul2018,6,20,201,7,29
3124,20180721,3124,July 21 2018,Saturday,July,2018,201807,Jul2018,7,21,202,7,29
3125,20180722,3125,July 22 2018,Sunday,July,2018,201807,Jul2018,1,22,203,7,30
3126,20180723,3126,July 23 2018,Monday,July,2018,201807,Jul2018,2,23,204,7,30
3127,20180724,3127,July 24 2018,Tuesday,July,2018,201807,Jul2018,3,24,205,7,30
3128,20180725,3128,July 25 2018,Wednesday,July,2018,201807,Jul2018,4,25,206,7,30
3129,20180726,3129,July 26 2018,Thursday,July,2018,201807,Jul2018,5,26,207,7,30
3130,20180727,3130,July 27 2018,Friday,July,2018,201807,Jul2018,6,27,208,7,30
3131,20180728,3131,July 28 2018,Saturday,July,2018,201807,Jul2018,7,28,209,7,30
3132,20180729,3132,July 29 2018,Sunday,July,2018,201807,Jul2018,1,29,210,7,31
3133,20180730,3133,July 30 2018,Monday,July,2018,201807,Jul2018,2,30,211,7,31
3134,20180731,3134,July 31 2018,Tuesday,July,2018,201807,Jul2018,3,31,212,7,31
3135,20180801,3135,August 01 2018,Wednesday,August,2018,201808,Aug2018,4,1,213,8,31
3136,20180802,3136,August 02 2018,Thursday,August,2018,201808,Aug2018,5,2,214,8,31
3137,20180803,3137,August 03 2018,Friday,August,2018,201808,Aug2018,6,3,215,8,31
3138,20180804,3138,August 04 2018,Saturday,August,2018,201808,Aug2018,7,4,216,8,31
3139,20180805,3139,August 05 2018,Sunday,August,2018,201808,Aug2018,1,5,217,8,32
3140,20180806,3140,August 06 2018,Monday,August,2018,201808,Aug2018,2,6,218,8,32
3141,20180807,3141,August 07 2018,Tuesday,August,2018,201808,Aug2018,3,7,219,8,32
3142,20180808,3142,August 08 2018,Wednesday,August,2018,201808,Aug2018,4,8,220,8,32
3143,20180809,3143,August 09 2018,Thursday,August,2018,201808,Aug2018,5,9,221,8,32
3144,20180810,3144,August 10 2018,Friday,August,2018,201808,Aug2018,6,10,222,8,32
3145,20180811,3145,August 11 2018,Saturday,August,2018,201808,Aug2018,7,11,223,8,32
3146,20180812,3146,August 12 2018,Sunday,August,2018,201808,Aug2018,1,12,224,8,33
3147,20180813,3147,August 13 2018,Monday,August,2018,201808,Aug2018,2,13,225,8,33
3148,20180814,3148,August 14 2018,Tuesday,August,2018,201808,Aug2018,3,14,226,8,33
3149,20180815,3149,August 15 2018,Wednesday,August,2018,201808,Aug2018,4,15,227,8,33
3150,20180816,3150,August 16 2018,Thursday,August,2018,201808,Aug2018,5,16,228,8,33
3151,20180817,3151,August 17 2018,Friday,August,2018,201808,Aug2018,6,17,229,8,33
3152,20180818,3152,August 18 2018,Saturday,August,2018,201808,Aug2018,7,18,230,8,33
3153,20180819,3153,August 19 2018,Sunday,August,2018,201808,Aug2018,1,19,231,8,34
3154,20180820,3154,August 20 2018,Monday,August,2018,201808,Aug2018,2,20,232,8,34
3155,20180821,3155,August 21 2018,Tuesday,August,2018,201808,Aug2018,3,21,233,8,34
3156,20180822,3156,August 22 2018,Wednesday,August,2018,201808,Aug2018,4,22,234,8,34
3157,20180823,3157,August 23 2018,Thursday,August,2018,201808,Aug2018,5,23,235,8,34
3158,20180824,3158,August 24 2018,Friday,August,2018,201808,Aug2018,6,24,236,8,34
3159,20180825,3159,August 25 2018,Saturday,August,2018,201808,Aug2018,7,25,237,8,34
3160,20180826,3160,August 26 2018,Sunday,August,2018,201808,Aug2018,1,26,238,8,35
3161,20180827,3161,August 27 2018,Monday,August,2018,201808,Aug2018,2,27,239,8,35
3162,20180828,3162,August 28 2018,Tuesday,August,2018,201808,Aug2018,3,28,240,8,35
3163,20180829,3163,August 29 2018,Wednesday,August,2018,201808,Aug2018,4,29,241,8,35
3164,20180830,3164,August 30 2018,Thursday,August,2018,201808,Aug2018,5,30,242,8,35
3165,20180831,3165,August 31 2018,Friday,August,2018,201808,Aug2018,6,31,243,8,35
3166,20180901,3166,September 01 2018,Saturday,September,2018,201809,Sep2018,7,1,244,9,35
3167,20180902,3167,September 02 2018,Sunday,September,2018,201809,Sep2018,1,2,245,9,36
3168,20180903,3168,September 03 2018,Monday,September,2018,201809,Sep2018,2,3,246,9,36
3169,20180904,3169,September 04 2018,Tuesday,September,2018,201809,Sep2018,3,4,247,9,36
3170,20180905,3170,September 05 2018,Wednesday,September,2018,201809,Sep2018,4,5,248,9,36
3171,20180906,3171,September 06 2018,Thursday,September,2018,201809,Sep2018,5,6,249,9,36
3172,20180907,3172,September 07 2018,Friday,September,2018,201809,Sep2018,6,7,250,9,36
3173,20180908,3173,September 08 2018,Saturday,September,2018,201809,Sep2018,7,8,251,9,36
3174,20180909,3174,September 09 2018,Sunday,September,2018,201809,Sep2018,1,9,252,9,37
3175,20180910,3175,September 10 2018,Monday,September,2018,201809,Sep2018,2,10,253,9,37
3176,20180911,3176,September 11 2018,Tuesday,September,2018,201809,Sep2018,3,11,254,9,37
3177,20180912,3177,September 12 2018,Wednesday,September,2018,201809,Sep2018,4,12,255,9,37
3178,20180913,3178,September 13 2018,Thursday,September,2018,201809,Sep2018,5,13,256,9,37
3179,20180914,3179,September 14 2018,Friday,September,2018,201809,Sep2018,6,14,257,9,37
3180,20180915,3180,September 15 2018,Saturday,September,2018,201809,Sep2018,7,15,258,9,37
3181,20180916,3181,September 16 2018,Sunday,September,2018,201809,Sep2018,1,16,259,9,38
3182,20180917,3182,September 17 2018,Monday,September,2018,201809,Sep2018,2,17,260,9,38
3183,20180918,3183,September 18 2018,Tuesday,September,2018,201809,Sep2018,3,18,261,9,38
3184,20180919,3184,September 19 2018,Wednesday,September,2018,201809,Sep2018,4,19,262,9,38
3185,20180920,3185,September 20 2018,Thursday,September,2018,201809,Sep2018,5,20,263,9,38
3186,20180921,3186,September 21 2018,Friday,September,2018,201809,Sep2018,6,21,264,9,38
3187,20180922,3187,September 22 2018,Saturday,September,2018,201809,Sep2018,7,22,265,9,38
3188,20180923,3188,September 23 2018,Sunday,September,2018,201809,Sep2018,1,23,266,9,39
3189,20180924,3189,September 24 2018,Monday,September,2018,201809,Sep2018,2,24,267,9,39
3190,20180925,3190,September 25 2018,Tuesday,September,2018,201809,Sep2018,3,25,268,9,39
3191,20180926,3191,September 26 2018,Wednesday,September,2018,201809,Sep2018,4,26,269,9,39
3192,20180927,3192,September 27 2018,Thursday,September,2018,201809,Sep2018,5,27,270,9,39
3193,20180928,3193,September 28 2018,Friday,September,2018,201809,Sep2018,6,28,271,9,39
3194,20180929,3194,September 29 2018,Saturday,September,2018,201809,Sep2018,7,29,272,9,39
3195,20180930,3195,September 30 2018,Sunday,September,2018,201809,Sep2018,1,30,273,9,40
3196,20181001,3196,October 01 2018,Monday,October,2018,201810,Oct2018,2,1,274,10,40
3197,20181002,3197,October 02 2018,Tuesday,October,2018,201810,Oct2018,3,2,275,10,40
3198,20181003,3198,October 03 2018,Wednesday,October,2018,201810,Oct2018,4,3,276,10,40
3199,20181004,3199,October 04 2018,Thursday,October,2018,201810,Oct2018,5,4,277,10,40
3200,20181005,3200,October 05 2018,Friday,October,2018,201810,Oct2018,6,5,278,10,40
3201,20181006,3201,October 06 2018,Saturday,October,2018,201810,Oct2018,7,6,279,10,40
3202,20181007,3202,October 07 2018,Sunday,October,2018,201810,Oct2018,1,7,280,10,41
3203,20181008,3203,October 08 2018,Monday,October,2018,201810,Oct2018,2,8,281,10,41
3204,20181009,3204,October 09 2018,Tuesday,October,2018,201810,Oct2018,3,9,282,10,41
3205,20181010,3205,October 10 2018,Wednesday,October,2018,201810,Oct2018,4,10,283,10,41
3206,20181011,3206,October 11 2018,Thursday,October,2018,201810,Oct2018,5,11,284,10,41
3207,20181012,3207,October 12 2018,Friday,October,2018,201810,Oct2018,6,12,285,10,41
3208,20181013,3208,October 13 2018,Saturday,October,2018,201810,Oct2018,7,13,286,10,41
3209,20181014,3209,October 14 2018,Sunday,October,2018,201810,Oct2018,1,14,287,10,42
3210,20181015,3210,October 15 2018,Monday,October,2018,201810,Oct2018,2,15,288,10,42
3211,20181016,3211,October 16 2018,Tuesday,October,2018,201810,Oct2018,3,16,289,10,42
3212,20181017,3212,October 17 2018,Wednesday,October,2018,201810,Oct2018,4,17,290,10,42
3213,20181018,3213,October 18 2018,Thursday,October,2018,201810,Oct2018,5,18,291,10,42
3214,20181019,3214,October 19 2018,Friday,October,2018,201810,Oct2018,6,19,292,10,42
3215,20181020,3215,October 20 2018,Saturday,October,2018,201810,Oct2018,7,20,293,10,42
3216,20181021,3216,October 21 2018,Sunday,October,2018,201810,Oct2018,1,21,294,10,43
3217,20181022,3217,October 22 2018,Monday,October,2018,201810,Oct2018,2,22,295,10,43
3218,20181023,3218,October 23 2018,Tuesday,October,2018,201810,Oct2018,3,23,296,10,43
3219,20181024,3219,October 24 2018,Wednesday,October,2018,201810,Oct2018,4,24,297,10,43
3220,20181025,3220,October 25 2018,Thursday,October,2018,201810,Oct2018,5,25,298,10,43
3221,20181026,3221,October 26 2018,Friday,October,2018,201810,Oct2018,6,26,299,10,43
3222,20181027,3222,October 27 2018,Saturday,October,2018,201810,Oct2018,7,27,300,10,43
3223,20181028,3223,October 28 2018,Sunday,October,2018,201810,Oct2018,1,28,301,10,44
3224,20181029,3224,October 29 2018,Monday,October,2018,201810,Oct2018,2,29,302,10,44
3225,20181030,3225,October 30 2018,Tuesday,October,2018,201810,Oct2018,3,30,303,10,44
3226,20181031,3226,October 31 2018,Wednesday,October,2018,201810,Oct2018,4,31,304,10,44
3227,20181101,3227,November 01 2018,Thursday,November,2018,201811,Nov2018,5,1,305,11,44
3228,20181102,3228,November 02 2018,Friday,November,2018,201811,Nov2018,6,2,306,11,44
3229,20181103,3229,November 03 2018,Saturday,November,2018,201811,Nov2018,7,3,307,11,44
3230,20181104,3230,November 04 2018,Sunday,November,2018,201811,Nov2018,1,4,308,11,45
3231,20181105,3231,November 05 2018,Monday,November,2018,201811,Nov2018,2,5,309,11,45
3232,20181106,3232,November 06 2018,Tuesday,November,2018,201811,Nov2018,3,6,310,11,45
3233,20181107,3233,November 07 2018,Wednesday,November,2018,201811,Nov2018,4,7,311,11,45
3234,20181108,3234,November 08 2018,Thursday,November,2018,201811,Nov2018,5,8,312,11,45
3235,20181109,3235,November 09 2018,Friday,November,2018,201811,Nov2018,6,9,313,11,45
3236,20181110,3236,November 10 2018,Saturday,November,2018,201811,Nov2018,7,10,314,11,45
3237,20181111,3237,November 11 2018,Sunday,November,2018,201811,Nov2018,1,11,315,11,46
3238,20181112,3238,November 12 2018,Monday,November,2018,201811,Nov2018,2,12,316,11,46
3239,20181113,3239,November 13 2018,Tuesday,November,2018,201811,Nov2018,3,13,317,11,46
3240,20181114,3240,November 14 2018,Wednesday,November,2018,201811,Nov2018,4,14,318,11,46
3241,20181115,3241,November 15 2018,Thursday,November,2018,201811,Nov2018,5,15,319,11,46
3242,20181116,3242,November 16 2018,Friday,November,2018,201811,Nov2018,6,16,320,11,46
3243,20181117,3243,November 17 2018,Saturday,November,2018,201811,Nov2018,7,17,321,11,46
3244,20181118,3244,November 18 2018,Sunday,November,2018,201811,Nov2018,1,18,322,11,47
3245,20181119,3245,November 19 2018,Monday,November,2018,201811,Nov2018,2,19,323,11,47
3246,20181120,3246,November 20 2018,Tuesday,November,2018,201811,Nov2018,3,20,324,11,47
3247,20181121,3247,November 21 2018,Wednesday,November,2018,201811,Nov2018,4,21,325,11,47
3248,20181122,3248,November 22 2018,Thursday,November,2018,201811,Nov2018,5,22,326,11,47
3249,20181123,3249,November 23 2018,Friday,November,2018,201811,Nov2018,6,23,327,11,47
3250,20181124,3250,November 24 2018,Saturday,November,2018,201811,Nov2018,7,24,328,11,47
3251,20181125,3251,November 25 2018,Sunday,November,2018,201811,Nov2018,1,25,329,11,48
3252,20181126,3252,November 26 2018,Monday,November,2018,201811,Nov2018,2,26,330,11,48
3253,20181127,3253,November 27 2018,Tuesday,November,2018,201811,Nov2018,3,27,331,11,48
3254,20181128,3254,November 28 2018,Wednesday,November,2018,201811,Nov2018,4,28,332,11,48
3255,20181129,3255,November 29 2018,Thursday,November,2018,201811,Nov2018,5,29,333,11,48
3256,20181130,3256,November 30 2018,Friday,November,2018,201811,Nov2018,6,30,334,11,48
3257,20181201,3257,December 01 2018,Saturday,December,2018,201812,Dec2018,7,1,335,12,48
3258,20181202,3258,December 02 2018,Sunday,December,2018,201812,Dec2018,1,2,336,12,49
3259,20181203,3259,December 03 2018,Monday,December,2018,201812,Dec2018,2,3,337,12,49
3260,20181204,3260,December 04 2018,Tuesday,December,2018,201812,Dec2018,3,4,338,12,49
3261,20181205,3261,December 05 2018,Wednesday,December,2018,201812,Dec2018,4,5,339,12,49
3262,20181206,3262,December 06 2018,Thursday,December,2018,201812,Dec2018,5,6,340,12,49
3263,20181207,3263,December 07 2018,Friday,December,2018,201812,Dec2018,6,7,341,12,49
3264,20181208,3264,December 08 2018,Saturday,December,2018,201812,Dec2018,7,8,342,12,49
3265,20181209,3265,December 09 2018,Sunday,December,2018,201812,Dec2018,1,9,343,12,50
3266,20181210,3266,December 10 2018,Monday,December,2018,201812,Dec2018,2,10,344,12,50
3267,20181211,3267,December 11 2018,Tuesday,December,2018,201812,Dec2018,3,11,345,12,50
3268,20181212,3268,December 12 2018,Wednesday,December,2018,201812,Dec2018,4,12,346,12,50
3269,20181213,3269,December 13 2018,Thursday,December,2018,201812,Dec2018,5,13,347,12,50
3270,20181214,3270,December 14 2018,Friday,December,2018,201812,Dec2018,6,14,348,12,50
3271,20181215,3271,December 15 2018,Saturday,December,2018,201812,Dec2018,7,15,349,12,50
3272,20181216,3272,December 16 2018,Sunday,December,2018,201812,Dec2018,1,16,350,12,51
3273,20181217,3273,December 17 2018,Monday,December,2018,201812,Dec2018,2,17,351,12,51
3274,20181218,3274,December 18 2018,Tuesday,December,2018,201812,Dec2018,3,18,352,12,51
3275,20181219,3275,December 19 2018,Wednesday,December,2018,201812,Dec2018,4,19,353,12,51
3276,20181220,3276,December 20 2018,Thursday,December,2018,201812,Dec2018,5,20,354,12,51
3277,20181221,3277,December 21 2018,Friday,December,2018,201812,Dec2018,6,21,355,12,51
3278,20181222,3278,December 22 2018,Saturday,December,2018,201812,Dec2018,7,22,356,12,51
3279,20181223,3279,December 23 2018,Sunday,December,2018,201812,Dec2018,1,23,357,12,52
3280,20181224,3280,December 24 2018,Monday,December,2018,201812,Dec2018,2,24,358,12,52
3281,20181225,3281,December 25 2018,Tuesday,December,2018,201812,Dec2018,3,25,359,12,52
3282,20181226,3282,December 26 2018,Wednesday,December,2018,201812,Dec2018,4,26,360,12,52
3283,20181227,3283,December 27 2018,Thursday,December,2018,201812,Dec2018,5,27,361,12,52
3284,20181228,3284,December 28 2018,Friday,December,2018,201812,Dec2018,6,28,362,12,52
3285,20181229,3285,December 29 2018,Saturday,December,2018,201812,Dec2018,7,29,363,12,52
3286,20181230,3286,December 30 2018,Sunday,December,2018,201812,Dec2018,1,30,364,12,1
3287,20181231,3287,December 31 2018,Monday,December,2018,201812,Dec2018,2,31,365,12,1
3288,20190101,3288,January 01 2019,Tuesday,January,2019,201901,Jan2019,3,1,1,1,1
3289,20190102,3289,January 02 2019,Wednesday,January,2019,201901,Jan2019,4,2,2,1,1
3290,20190103,3290,January 03 2019,Thursday,January,2019,201901,Jan2019,5,3,3,1,1
3291,20190104,3291,January 04 2019,Friday,January,2019,201901,Jan2019,6,4,4,1,1
3292,20190105,3292,January 05 2019,Saturday,January,2019,201901,Jan2019,7,5,5,1,1
3293,20190106,3293,January 06 2019,Sunday,January,2019,201901,Jan2019,1,6,6,1,2
3294,20190107,3294,January 07 2019,Monday,January,2019,201901,Jan2019,2,7,7,1,2
3295,20190108,3295,January 08 2019,Tuesday,January,2019,201901,Jan2019,3,8,8,1,2
3296,20190109,3296,January 09 2019,Wednesday,January,2019,201901,Jan2019,4,9,9,1,2
3297,20190110,3297,January 10 2019,Thursday,January,2019,201901,Jan2019,5,10,10,1,2
3298,20190111,3298,January 11 2019,Friday,January,2019,201901,Jan2019,6,11,11,1,2
3299,20190112,3299,January 12 2019,Saturday,January,2019,201901,Jan2019,7,12,12,1,2
3300,20190113,3300,January 13 2019,Sunday,January,2019,201901,Jan2019,1,13,13,1,3
3301,20190114,3301,January 14 2019,Monday,January,2019,201901,Jan2019,2,14,14,1,3
3302,20190115,3302,January 15 2019,Tuesday,January,2019,201901,Jan2019,3,15,15,1,3
3303,20190116,3303,January 16 2019,Wednesday,January,2019,201901,Jan2019,4,16,16,1,3
3304,20190117,3304,January 17 2019,Thursday,January,2019,201901,Jan2019,5,17,17,1,3
3305,20190118,3305,January 18 2019,Friday,January,2019,201901,Jan2019,6,18,18,1,3
3306,20190119,3306,January 19 2019,Saturday,January,2019,201901,Jan2019,7,19,19,1,3
3307,20190120,3307,January 20 2019,Sunday,January,2019,201901,Jan2019,1,20,20,1,4
3308,20190121,3308,January 21 2019,Monday,January,2019,201901,Jan2019,2,21,21,1,4
3309,20190122,3309,January 22 2019,Tuesday,January,2019,201901,Jan2019,3,22,22,1,4
3310,20190123,3310,January 23 2019,Wednesday,January,2019,201901,Jan2019,4,23,23,1,4
3311,20190124,3311,January 24 2019,Thursday,January,2019,201901,Jan2019,5,24,24,1,4
3312,20190125,3312,January 25 2019,Friday,January,2019,201901,Jan2019,6,25,25,1,4
3313,20190126,3313,January 26 2019,Saturday,January,2019,201901,Jan2019,7,26,26,1,4
3314,20190127,3314,January 27 2019,Sunday,January,2019,201901,Jan2019,1,27,27,1,5
3315,20190128,3315,January 28 2019,Monday,January,2019,201901,Jan2019,2,28,28,1,5
3316,20190129,3316,January 29 2019,Tuesday,January,2019,201901,Jan2019,3,29,29,1,5
3317,20190130,3317,January 30 2019,Wednesday,January,2019,201901,Jan2019,4,30,30,1,5
3318,20190131,3318,January 31 2019,Thursday,January,2019,201901,Jan2019,5,31,31,1,5
3319,20190201,3319,February 01 2019,Friday,February,2019,201902,Feb2019,6,1,32,2,5
3320,20190202,3320,February 02 2019,Saturday,February,2019,201902,Feb2019,7,2,33,2,5
3321,20190203,3321,February 03 2019,Sunday,February,2019,201902,Feb2019,1,3,34,2,6
3322,20190204,3322,February 04 2019,Monday,February,2019,201902,Feb2019,2,4,35,2,6
3323,20190205,3323,February 05 2019,Tuesday,February,2019,201902,Feb2019,3,5,36,2,6
3324,20190206,3324,February 06 2019,Wednesday,February,2019,201902,Feb2019,4,6,37,2,6
3325,20190207,3325,February 07 2019,Thursday,February,2019,201902,Feb2019,5,7,38,2,6
3326,20190208,3326,February 08 2019,Friday,February,2019,201902,Feb2019,6,8,39,2,6
3327,20190209,3327,February 09 2019,Saturday,February,2019,201902,Feb2019,7,9,40,2,6
3328,20190210,3328,February 10 2019,Sunday,February,2019,201902,Feb2019,1,10,41,2,7
3329,20190211,3329,February 11 2019,Monday,February,2019,201902,Feb2019,2,11,42,2,7
3330,20190212,3330,February 12 2019,Tuesday,February,2019,201902,Feb2019,3,12,43,2,7
3331,20190213,3331,February 13 2019,Wednesday,February,2019,201902,Feb2019,4,13,44,2,7
3332,20190214,3332,February 14 2019,Thursday,February,2019,201902,Feb2019,5,14,45,2,7
3333,20190215,3333,February 15 2019,Friday,February,2019,201902,Feb2019,6,15,46,2,7
3334,20190216,3334,February 16 2019,Saturday,February,2019,201902,Feb2019,7,16,47,2,7
3335,20190217,3335,February 17 2019,Sunday,February,2019,201902,Feb2019,1,17,48,2,8
3336,20190218,3336,February 18 2019,Monday,February,2019,201902,Feb2019,2,18,49,2,8
3337,20190219,3337,February 19 2019,Tuesday,February,2019,201902,Feb2019,3,19,50,2,8
3338,20190220,3338,February 20 2019,Wednesday,February,2019,201902,Feb2019,4,20,51,2,8
3339,20190221,3339,February 21 2019,Thursday,February,2019,201902,Feb2019,5,21,52,2,8
3340,20190222,3340,February 22 2019,Friday,February,2019,201902,Feb2019,6,22,53,2,8
3341,20190223,3341,February 23 2019,Saturday,February,2019,201902,Feb2019,7,23,54,2,8
3342,20190224,3342,February 24 2019,Sunday,February,2019,201902,Feb2019,1,24,55,2,9
3343,20190225,3343,February 25 2019,Monday,February,2019,201902,Feb2019,2,25,56,2,9
3344,20190226,3344,February 26 2019,Tuesday,February,2019,201902,Feb2019,3,26,57,2,9
3345,20190227,3345,February 27 2019,Wednesday,February,2019,201902,Feb2019,4,27,58,2,9
3346,20190228,3346,February 28 2019,Thursday,February,2019,201902,Feb2019,5,28,59,2,9
3347,20190301,3347,March 01 2019,Friday,March,2019,201903,Mar2019,6,1,60,3,9
3348,20190302,3348,March 02 2019,Saturday,March,2019,201903,Mar2019,7,2,61,3,9
3349,20190303,3349,March 03 2019,Sunday,March,2019,201903,Mar2019,1,3,62,3,10
3350,20190304,3350,March 04 2019,Monday,March,2019,201903,Mar2019,2,4,63,3,10
3351,20190305,3351,March 05 2019,Tuesday,March,2019,201903,Mar2019,3,5,64,3,10
3352,20190306,3352,March 06 2019,Wednesday,March,2019,201903,Mar2019,4,6,65,3,10
3353,20190307,3353,March 07 2019,Thursday,March,2019,201903,Mar2019,5,7,66,3,10
3354,20190308,3354,March 08 2019,Friday,March,2019,201903,Mar2019,6,8,67,3,10
3355,20190309,3355,March 09 2019,Saturday,March,2019,201903,Mar2019,7,9,68,3,10
3356,20190310,3356,March 10 2019,Sunday,March,2019,201903,Mar2019,1,10,69,3,11
3357,20190311,3357,March 11 2019,Monday,March,2019,201903,Mar2019,2,11,70,3,11
3358,20190312,3358,March 12 2019,Tuesday,March,2019,201903,Mar2019,3,12,71,3,11
3359,20190313,3359,March 13 2019,Wednesday,March,2019,201903,Mar2019,4,13,72,3,11
3360,20190314,3360,March 14 2019,Thursday,March,2019,201903,Mar2019,5,14,73,3,11
3361,20190315,3361,March 15 2019,Friday,March,2019,201903,Mar2019,6,15,74,3,11
3362,20190316,3362,March 16 2019,Saturday,March,2019,201903,Mar2019,7,16,75,3,11
3363,20190317,3363,March 17 2019,Sunday,March,2019,201903,Mar2019,1,17,76,3,12
3364,20190318,3364,March 18 2019,Monday,March,2019,201903,Mar2019,2,18,77,3,12
3365,20190319,3365,March 19 2019,Tuesday,March,2019,201903,Mar2019,3,19,78,3,12
3366,20190320,3366,March 20 2019,Wednesday,March,2019,201903,Mar2019,4,20,79,3,12
3367,20190321,3367,March 21 2019,Thursday,March,2019,201903,Mar2019,5,21,80,3,12
3368,20190322,3368,March 22 2019,Friday,March,2019,201903,Mar2019,6,22,81,3,12
3369,20190323,3369,March 23 2019,Saturday,March,2019,201903,Mar2019,7,23,82,3,12
3370,20190324,3370,March 24 2019,Sunday,March,2019,201903,Mar2019,1,24,83,3,13
3371,20190325,3371,March 25 2019,Monday,March,2019,201903,Mar2019,2,25,84,3,13
3372,20190326,3372,March 26 2019,Tuesday,March,2019,201903,Mar2019,3,26,85,3,13
3373,20190327,3373,March 27 2019,Wednesday,March,2019,201903,Mar2019,4,27,86,3,13
3374,20190328,3374,March 28 2019,Thursday,March,2019,201903,Mar2019,5,28,87,3,13
3375,20190329,3375,March 29 2019,Friday,March,2019,201903,Mar2019,6,29,88,3,13
3376,20190330,3376,March 30 2019,Saturday,March,2019,201903,Mar2019,7,30,89,3,13
3377,20190331,3377,March 31 2019,Sunday,March,2019,201903,Mar2019,1,31,90,3,14
3378,20190401,3378,April 01 2019,Monday,April,2019,201904,Apr2019,2,1,91,4,14
3379,20190402,3379,April 02 2019,Tuesday,April,2019,201904,Apr2019,3,2,92,4,14
3380,20190403,3380,April 03 2019,Wednesday,April,2019,201904,Apr2019,4,3,93,4,14
3381,20190404,3381,April 04 2019,Thursday,April,2019,201904,Apr2019,5,4,94,4,14
3382,20190405,3382,April 05 2019,Friday,April,2019,201904,Apr2019,6,5,95,4,14
3383,20190406,3383,April 06 2019,Saturday,April,2019,201904,Apr2019,7,6,96,4,14
3384,20190407,3384,April 07 2019,Sunday,April,2019,201904,Apr2019,1,7,97,4,15
3385,20190408,3385,April 08 2019,Monday,April,2019,201904,Apr2019,2,8,98,4,15
3386,20190409,3386,April 09 2019,Tuesday,April,2019,201904,Apr2019,3,9,99,4,15
3387,20190410,3387,April 10 2019,Wednesday,April,2019,201904,Apr2019,4,10,100,4,15
3388,20190411,3388,April 11 2019,Thursday,April,2019,201904,Apr2019,5,11,101,4,15
3389,20190412,3389,April 12 2019,Friday,April,2019,201904,Apr2019,6,12,102,4,15
3390,20190413,3390,April 13 2019,Saturday,April,2019,201904,Apr2019,7,13,103,4,15
3391,20190414,3391,April 14 2019,Sunday,April,2019,201904,Apr2019,1,14,104,4,16
3392,20190415,3392,April 15 2019,Monday,April,2019,201904,Apr2019,2,15,105,4,16
3393,20190416,3393,April 16 2019,Tuesday,April,2019,201904,Apr2019,3,16,106,4,16
3394,20190417,3394,April 17 2019,Wednesday,April,2019,201904,Apr2019,4,17,107,4,16
